,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27
Muricauda_ruestringensis_DSM_13258_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.17733359,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Paenibacillus_polymyxa_SC2_,2.22E-16,4.17099512,0.110021673,0.890577904,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.64E-10,2.22E-16,2.22E-16,2.22E-16,0.007794086,0.451941719,2.22E-16,2.22E-16,2.22E-16,0.60757564,0.097477185,2.22E-16,1.595663691,0.075338666,2.22E-16,24.20669459
Hylemonella_gracilis_ATCC_19624_,2.22E-16,2.22E-16,1.409859538,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.577401223,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.31E-06,0.488522896,3.078926094,2.22E-16,2.22E-16,2.22E-16,1.296719032,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Lachnoanaerobaculum_saburreum_DSM_3986_,2.22E-16,2.22E-16,0.521109804,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.479152272,2.22E-16,2.22E-16,2.22E-16,5.189555088,2.22E-16,2.22E-16,2.22E-16,5.222872837,2.22E-16,2.22E-16,2.22E-16
Lautropia_mirabilis_ATCC_51599_,2.22E-16,2.22E-16,0.868112676,2.22E-16,1.44E-08,2.22E-16,2.31E-08,4.191207864,2.22E-16,0.188911501,3.446755789,2.22E-16,2.22E-16,2.22E-16,0.458900772,0.14847801,1.422176386,2.22E-16,2.22E-16,3.804596656,1.543173283,2.22E-16,2.22E-16,2.22E-16,0.899061647,0.873200559,2.22E-16
Pseudoramibacter_alactolyticus_ATCC_23263_,0.21206792,2.22E-16,2.22E-16,2.22E-16,2.79E-09,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.106420846,2.22E-16,2.22E-16,2.22E-16,4.628756014,2.22E-16,2.22E-16,3.76E-15,4.542758673,0.296363561,2.22E-16,2.22E-16
Streptococcus_parasanguinis_ATCC_903_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.948393934,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.57576768,2.22E-16,2.22E-16,3.815441818,0.962565386,2.22E-16,2.22E-16,2.22E-16
Streptococcus_oralis_ATCC_49296_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,10.23389696,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.85E-07,2.22E-16,2.22E-16,4.281152768,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Actinomyces_cardiffensis_F0333_,2.22E-16,2.22E-16,2.22E-16,0.20734075,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.480545843,1.780029684,2.22E-16,2.82877392,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.444531701,0.574260433,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.178966698,2.22E-16,2.22E-16
Actinomyces_sp_oral_taxon_180_str_F0310_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.778812839,1.718909914,1.94E-13,3.627236542,0.064392215,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.454946353,0.363802407,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.849132515,2.22E-16,2.22E-16
Leptotrichia_wadei_F0279_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.52763743,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.30054772,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.151747851,1.681900038,2.539385,9.78E-14,0.46576352,2.22E-16
Capnocytophaga_sp_oral_taxon_338_str_F0234_,2.22E-16,0.018173319,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.083614476,7.075000495,2.22E-16,2.759360943,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.506290516,0.089572303,0.121007285,1.501830808,2.22E-16,2.22E-16,2.22E-16,5.500381421,2.22E-16
Centipeda_periodontii_DSM_2778_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.428492198,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.717879475,2.22E-16,3.651947502,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.809132735,2.22E-16,2.176855218,1.247093918,2.22E-16,2.22E-16,1.735242584,2.22E-16,2.22E-16,5.861945157
Dialister_micraerophilus_DSM_19965_,2.66E-14,2.22E-16,2.22E-16,2.22E-16,0.895423379,2.22E-16,2.22E-16,2.22E-16,0.634355543,2.799414749,2.22E-16,3.770942365,2.22E-16,2.22E-16,0.110783284,2.057033688,2.22E-16,2.22E-16,0.000356633,0.409547041,2.22E-16,2.22E-16,0.182069981,0.687092889,0.340129485,2.22E-16,1.599473806
Enterococcus_italicus_DSM_15952_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.81E-10,2.22E-16,16.15273771,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.290575964,3.45E-07,0.858199439,2.22E-16,2.22E-16,2.579812097,2.22E-16,0.001194834,2.22E-16,1.013153748
Actinomyces_neuii_BVS029A5_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.739687099,2.22E-16,2.22E-16
Eubacterium_sulci_ATCC_35585_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.563311937,2.22E-16,2.22E-16,2.22E-16,1.802767836,2.22E-16,2.22E-16,8.99E-05,3.754590413,2.22E-16,2.22E-16,0.389575766,3.283452733,2.22E-16,2.22E-16,2.22E-16
Prevotella_multiformis_DSM_16608_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.008058084,2.22E-16,0.58531555,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.70E-07,2.509712386,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,10.27339444,2.22E-16
Streptococcus_peroris_ATCC_700780_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,18.35364698,2.22E-16,2.22E-16,2.22E-16,1.86E-10,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.51E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Streptococcus_sanguinis_SK49_,6.95E-15,2.22E-16,3.18E-14,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,21.05011972,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.77230324,1.38E-15,2.22E-16,2.22E-16
Streptococcus_sanguinis_SK355_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,21.13634645,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.10604427,2.49E-05,2.22E-16,2.22E-16,0.912300767,2.22E-16,2.22E-16,2.22E-16
Streptococcus_sanguinis_SK1057_,2.92E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.75E-06,0.210223307,2.22E-16,21.19377369,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.786592285,1.18E-15,2.22E-16,2.22E-16
Prevotella_salivae_DSM_15606_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.174840282,2.22E-16,1.090743878,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.471178902,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,10.24887976,1.39E-09
Streptococcus_australis_ATCC_700641_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,20.00125193,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.320923349,2.22E-16,2.22E-16,2.22E-16,0.383294634,2.22E-16,2.22E-16,2.22E-16
Streptococcus_cristatus_ATCC_51100_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,19.22172488,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Streptococcus_infantis_ATCC_700779_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,18.97370262,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Spirochaeta_africana_DSM_8902_,2.22E-16,2.22E-16,2.22E-16,0.28002276,0.884128789,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.194724442,7.40E-09,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.624303399,0.045030247,1.994655278,0.260816946,2.22E-16,2.22E-16
Lactobacillus_acidophilus_30SC_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.002902523,2.22E-16,2.22E-16,0.31829571,2.22E-16,0.234656069,2.22E-16,1.438881776,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Anaerobaculum_mobile_DSM_13181_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.693315875,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.454445385,0.345704856,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.285316693,2.22E-16,2.590004123,2.22E-16,2.22E-16,2.22E-16
Eubacterium_limosum_KIST612_,2.22E-16,2.22E-16,2.22E-16,0.251312518,3.34E-13,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.885546692,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.852225515,0.228582622,2.22E-16,2.22E-16
Gardnerella_vaginalis_101_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.728520627,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.426312526,2.22E-16,2.22E-16
Streptococcus_downei_F0415_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.95945181,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.266198408,2.22E-16,2.22E-16,3.981087844,2.22E-16,0.00053903,2.22E-16,2.22E-16
Streptococcus_sp_oral_taxon_056_str_F0418_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,10.89315318,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.577594158,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Oribacterium_sp_oral_taxon_108_str_F0425_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.732306575,2.22E-16,2.22E-16,2.22E-16,0.576277334,2.22E-16,2.22E-16,0.455314358,4.63745882,0.677377404,2.22E-16,0.53674743,3.626892262,2.22E-16,2.22E-16,2.22E-16
Streptococcus_vestibularis_F0396_,2.22E-16,2.22E-16,0.453085805,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,12.75426312,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.292853796,3.25E-09,1.99E-15,2.22E-16,2.22E-16
Staphylococcus_pettenkoferi_VCU012_,2.22E-16,5.316586444,0.625969842,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.871945,2.22E-16,2.22E-16,2.22E-16,9.71E-11,2.22E-16,2.22E-16,2.22E-16,2.440297402,2.22E-16,2.22E-16,2.910820352,2.22E-16,2.22E-16,2.22E-16,4.599903766
Nonlabens_ulvanivorans_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.620598425,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Treponema_brennaborense_DSM_12168_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.50800473,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.935138977,2.22E-16,2.22E-16,2.22E-16
Helicobacter_pylori_SouthAfrica7_,2.22E-16,2.22E-16,0.44824132,2.22E-16,6.197080055,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.254284361,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.860060861,2.22E-16,0.076992889,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Treponema_saccharophilum_DSM_2985_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.500297229,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.19982872,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.021651542,2.22E-16,3.844397939,2.22E-16,2.22E-16,2.22E-16
Eremococcus_coleocola_ACS-139-V-Col8_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.19846904,2.22E-16,2.22E-16,2.22E-16,0.685610565,2.22E-16,2.22E-16,1.86428406,2.145031457,2.22E-16,2.22E-16,3.691510073,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Peptoniphilus_harei_ACS-146-V-Sch2b_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.566171604,2.22E-16,2.22E-16,1.281783067,4.028695276,2.22E-16,2.22E-16,0.764475757,2.804607382,2.22E-16,2.22E-16,2.22E-16
Lactobacillus_oris_PB013-T2-3_,2.22E-16,2.22E-16,0.088314554,2.22E-16,6.89E-10,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.979700906,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.43463665,2.22E-16,2.22E-16,5.271290176,2.22E-16,2.22E-16,2.22E-16,0.019041866
Clostridium_sp_HGF2_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.12541454,2.22E-16,2.22E-16,2.22E-16,0.151883706,2.22E-16,2.22E-16,0.690009723,4.110966207,2.22E-16,2.22E-16,1.533124751,3.471373738,0.000186638,2.22E-16,1.7983046
Alistipes_sp_HGB5_,2.22E-16,2.22E-16,0.45229003,2.22E-16,0.707545625,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.046879216,2.22E-16,2.22E-16,2.22E-16,3.827224412,2.22E-16,0.443165018,2.22E-16,2.22E-16,0.634387822,8.555076139,2.22E-16
Prevotella_dentalis_DSM_3688_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.337849777,4.808880209,2.22E-16,1.557817915,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.280801142,2.22E-16,1.445696809,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.21E-13,10.69245406,2.22E-16
Actinokineospora_sp_EG49_,8.866195257,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.532983037,2.22E-16,2.22E-16
SAR116_cluster_alpha_proteobacterium_HIMB100_,2.22E-16,2.22E-16,0.609546427,2.22E-16,0.675354665,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.03461304,1.410810677,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.88E-10,2.22E-16,2.22E-16
Streptococcus_pseudoporcinus_SPIN_20026_,2.22E-16,2.22E-16,0.038860147,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.15351473,2.22E-16,2.22E-16,2.22E-16,4.47E-11,5.08E-14,2.22E-16,2.22E-16,0.685468931,2.22E-16,2.22E-16,2.853987102,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Dialister_microaerophilus_UPII_345-E_,2.22E-16,0.123719505,2.22E-16,2.22E-16,1.257698508,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.789351462,2.22E-16,2.22E-16,2.22E-16,2.344395097,2.22E-16,2.22E-16,2.22E-16,3.679070944,2.22E-16,2.22E-16,1.899165575,0.322113867,7.06E-15,2.22E-16,2.22E-16
Weissella_cibaria_KACC_11862_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.659127031,2.22E-16,9.492446414,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.347892215,2.22E-16,2.22E-16,2.22E-16,5.659008015,2.22E-16,2.22E-16,2.22E-16,0.50993425
Pseudomonas_sp_CF149_,2.22E-16,2.22E-16,4.365795992,2.22E-16,2.22E-16,2.22E-16,5.280564396,3.486747266,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.326447971,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Lysobacter_arseniciresistens_ZS79_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.267809853,3.284639523,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.879843509,1.972988286,2.22E-16,2.22E-16,2.22E-16,1.252318648,1.099582152,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Lactobacillus_coryniformis_subsp_coryniformis_KCTC_3167_=_DSM_20001_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.59103172,1.400882757,0.005362529,2.22E-16,2.22E-16
Desulfosporosinus_sp_OT_,2.22E-16,0.724799064,0.741797714,0.498711779,1.512507366,2.22E-16,2.22E-16,2.22E-16,1.52E-14,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.685366904,2.22E-16,3.502863433,0.472129093,0.030606238,2.22E-16,3.996603837,2.22E-16,2.22E-16,5.294700774
Xanthomonas_vesicatoria_ATCC_35937_,2.22E-16,2.22E-16,0.10286607,2.22E-16,2.22E-16,2.22E-16,2.048872046,3.91136879,2.22E-16,2.22E-16,0.488087076,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.293206591,4.527211213,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.903236113,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Caldilinea_aerophila_DSM_14535_=_NBRC_104270_,0.374898695,0.917458687,0.698311618,1.880678844,0.410893165,2.22E-16,2.47E-16,2.22E-16,5.458628379,0.713028317,0.126516502,2.22E-16,0.103643715,2.22E-16,2.22E-16,0.287142465,0.612702525,2.22E-16,1.409622969,0.730358206,2.22E-16,0.943640944,0.688486439,1.113184521,2.22E-16,2.22E-16,0.713078204
Capnocytophaga_cynodegmi_DSM_19736_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.873425833,1.966620299,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.34709528,2.22E-16,2.22E-16,0.368734468,0.634782383,0.004354653,4.17941511,1.79E-06,2.22E-16,2.22E-16,4.531350325,2.22E-16
Echinicola_vietnamensis_DSM_17526_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.083314336,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.20582053,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.900669371,2.22E-16,2.22E-16,2.22E-16,0.568476992,2.22E-16
Joostella_marina_DSM_19592_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.634854619,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Owenweeksia_hongkongensis_DSM_17368_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.000281174,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.630574878,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.465795512,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Terriglobus_roseus_DSM_18391_,2.22E-16,2.22E-16,2.22E-16,3.22E-11,3.611781529,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.353182815,1.519870475,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.033130602,2.22E-16,0.064924321,2.107456813,2.22E-16,2.22E-16
Thermanaerovibrio_velox_DSM_12556_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.629575399,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.57497862,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.864776273,2.22E-16,2.22E-16,2.22E-16
Anaerolinea_thermophila_UNI-1_,0.402140686,0.622413521,2.22E-16,2.22E-16,0.572914195,2.22E-16,2.22E-16,2.22E-16,1.685980638,1.509295955,2.22E-16,1.90E-09,2.22E-16,2.22E-16,2.22E-16,1.099669385,0.572213234,2.22E-16,6.62E-06,1.011709822,2.22E-16,1.139663133,0.329355724,1.292677795,0.679080205,2.22E-16,1.452952823
Streptococcus_oralis_Uo5_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.53449774,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.244490871,2.22E-16,2.22E-16,2.22E-16,2.622440866,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Selenomonas_ruminantium_subsp_lactilytica_TAM6421_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.662281263,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.85453208,2.22E-16,1.272904845,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.321093133,1.272174863,2.22E-16,7.37E-05,3.468662688,2.22E-16,6.07E-14,5.686250138
Saccharomonospora_glauca_K62_,7.708022193,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.670435267,2.22E-16,2.22E-16
