Species,Proteins,ID
Loktanella_hongkongensis_DSM_17492_,3024,1122180
Longispora_albida_DSM_44784_,6228,1122182
Lysobacter_concretionis_Ko07_=_DSM_16239_,2232,1122185
Marinimicrobium_agarilyticum_DSM_16975_,3497,1122194
Marinobacter_daepoensis_DSM_16072_,3363,1122197
Marinobacterium_litorale_DSM_23545_,4034,1122201
Marinomonas_ushuaiensis_DSM_15871_,3076,1122207
Marinospirillum_insulare_DSM_21763_,2816,1122211
Marinospirillum_minutulum_DSM_6287_,2627,1122212
Martelella_mediterranea_DSM_17316_,5046,1122214
Megamonas_hypermegale_DSM_1672_,2056,1122216
Megamonas_rupellensis_DSM_19944_,2217,1122217
Meganema_perideroedes_DSM_15528_,2993,1122218
Meiothermus_cerbereus_DSM_11376_,2856,1122221
Meiothermus_taiwanensis_DSM_14542_,2900,1122222
Meiothermus_timidus_DSM_17022_,3023,1122223
Mesoflavibacter_zeaxanthinifaciens_DSM_18436_,2687,1122225
Mesonia_mobilis_DSM_19841_,2919,1122226
Metascardovia_criceti_DSM_17774_,1462,1122228
Methylophilus_methylotrophus_DSM_46235_=_ATCC_53528_,2576,1122236
Microbacterium_gubbeenense_DSM_15944_,2740,1122237
Microbacterium_indicum_DSM_19969_,2556,1122238
Microbacterium_luticocti_DSM_19459_,2727,1122239
Moraxella_boevrei_DSM_14165_,2330,1122243
Moraxella_caprae_DSM_19149_,2414,1122244
Mycobacterium_hassiacum_DSM_44199_,4959,1122247
Neptunomonas_japonica_DSM_18939_,4197,1122599
Nesterenkonia_alba_DSM_19423_,2270,1122602
Nevskia_ramosa_DSM_11499_,3881,1122603
Nevskia_soli_DSM_19509_,4665,1122604
Niabella_aurantiaca_DSM_17617_,4560,1122605
Nocardioides_halotolerans_DSM_19273_,4523,1122609
Nonomuraea_coxensis_DSM_45129_,8218,1122611
Novosphingobium_acidiphilum_DSM_19966_,3246,1122612
Oceanicaulis_alexandrii_DSM_11625_,2768,1122613
Oceanicola_nanhaiensis_DSM_18065_,4227,1122614
Oligella_ureolytica_DSM_18253_,2599,1122619
Olivibacter_sitiensis_DSM_17696_,4331,1122621
Ornithinimicrobium_pekingense_DSM_21552_,3408,1122622
Paenibacillus_alginolyticus_DSM_5050_=_NBRC_15375_,7903,1122915
Paenibacillus_daejeonensis_DSM_15491_,6078,1122917
Paenibacillus_fonticola_DSM_21315_,5324,1122918
Paenibacillus_ginsengihumi_DSM_21568_,4717,1122919
Paenibacillus_massiliensis_2301065_=_DSM_16942_,5237,1122921
Paenibacillus_sanguinis_2301083_=_DSM_16941_,4229,1122925
Paenibacillus_terrigena_DSM_21567_,5510,1122927
Pannonibacter_phragmitetus_DSM_14782_,4111,1122929
Parabacteroides_gordonii_DSM_23371_,4955,1122931
Paraoerskovia_marina_DSM_21750_,2594,1122933
Patulibacter_americanus_DSM_16676_,4088,1122939
Pelosinus_fermentans_DSM_17108_,4593,1122947
Perlucidibaca_piscinae_DSM_21586_,2255,1122951
Pleomorphomonas_koreensis_DSM_23070_,3992,1122962
Pleomorphomonas_oryzae_DSM_16300_,4685,1122963
Porphyrobacter_cryptus_DSM_12079_,2796,1122970
Porphyromonas_bennonis_DSM_23058_=_JCM_16335_,6817,1122971
Porphyromonas_levii_DSM_23370_,2063,1122973
Porphyromonas_somerae_DSM_23386_,1864,1122975
Prevotella_albensis_DSM_11370_=_JCM_12258_,2253,1122978
Prevotella_corporis_DSM_18810_=_JCM_8529_,2285,1122981
Prevotella_falsenii_DSM_22864_=_JCM_15124_,2461,1122983
Prevotella_loescheii_DSM_19665_=_JCM_12249_=_ATCC_15930_,3236,1122985
Prevotella_maculosa_DSM_19339_=_JCM_15638_,2498,1122986
Prevotella_oris_DSM_18711_=_JCM_12252_,2430,1122989
Prevotella_paludivivens_DSM_17968_=_JCM_13650_,2910,1122990
Prevotella_shahii_DSM_15611_=_JCM_12083_,3049,1122991
Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640_,2477,1122992
Prevotella_veroralis_DSM_19559_=_JCM_6290_,2320,1122993
Propionibacterium_acidifaciens_DSM_21887_,2327,1122994
Propionibacterium_jensenii_DSM_20535_,2600,1122997
Propionibacterium_thoenii_DSM_20276_,2539,1122998
Proteiniphilum_acetatigenes_DSM_18083_,3660,1123008
Proteocatella_sphenisci_DSM_23131_,2321,1123009
Pseudoclavibacter_soli_DSM_23366_,1967,1123013
Pseudomonas_resinovorans_DSM_21078_,5377,1123020
Pseudonocardia_acaciae_DSM_45401_,9275,1123023
Pseudonocardia_asaccharolytica_DSM_44247_=_NBRC_16224_,4922,1123024
Psychrobacter_lutiphocae_DSM_21542_,2586,1123033
Psychrobacter_phenylpyruvicus_DSM_7000_=_NBRC_102152_,2612,1123034
Psychroflexus_tropicus_DSM_15496_,2780,1123035
Psychroserpens_burtonensis_DSM_12212_,3582,1123037
Rathayibacter_toxicus_DSM_7488_,2022,1123052
Rheinheimera_baltica_DSM_14885_,3976,1123053
Rheinheimera_perlucida_DSM_18276_,3543,1123054
Rhodonellum_psychrophilum_GCM71_=_DSM_17998_,4904,1123057
Riemerella_columbina_DSM_16469_,2444,1123058
Robiginitomaculum_antarcticum_DSM_21748_,2538,1123059
Roseomonas_aerilata_DSM_19363_,5815,1123060
Ruania_albidiflava_DSM_18029_,3723,1123065
Rubritalea_marina_DSM_17716_,2521,1123070
Rubritepida_flocculans_DSM_14296_,3689,1123072
Rudaea_cellulosilytica_DSM_22992_,3543,1123073
Ruminococcus_gauvreauii_DSM_19829_,3665,1123075
Saccharibacillus_kuerlensis_DSM_22868_,3927,1123226
Saccharibacter_floricola_DSM_15669_,2160,1123227
Saccharospirillum_impatiens_DSM_12546_,4051,1123228
Salinarimonas_rosea_DSM_21201_,4746,1123229
Salinicoccus_albus_DSM_19776_,2616,1123230
Salinimicrobium_terrae_DSM_17865_,3172,1123234
Salinimonas_chungwhensis_DSM_16280_,3521,1123236
Salipiger_mucosus_DSM_16094_,5621,1123237
Salsuginibacillus_kocurii_DSM_18087_,3631,1123239
Sandarakinorhabdus_limnophila_DSM_17366_,2485,1123240
Schlesneria_paludicola_DSM_18645_,6155,1123242
Sediminimonas_qiaohouensis_DSM_21189_,3335,1123247
Segetibacter_koreensis_DSM_18137_,5163,1123248
Selenomonas_bovis_DSM_23594_,2240,1123250
Serinicoccus_marinus_DSM_15273_,3082,1123251
Shimazuella_kribbensis_DSM_45090_,4326,1123252
Silanimonas_lenta_DSM_16282_,2355,1123253
Simplicispira_psychrophila_DSM_11588_,3209,1123255
Solimonas_variicoloris_DSM_15731_,3594,1123256
Solimonas_flava_DSM_18980_,3797,1123257
Smaragdicoccus_niigatensis_DSM_44881_=_NBRC_103563_,5073,1123258
Solimonas_soli_DSM_21787_,3641,1123261
Solobacterium_moorei_DSM_22971_,2399,1123263
Sphingomonas_astaxanthinifaciens_DSM_22298_,2477,1123267
Sphingomonas_sanxanigenens_DSM_19645_=_NX02_,5855,1123269
Sphingopyxis_baekryungensis_DSM_16222_,2744,1123270
Spirochaeta_bajacaliforniensis_DSM_16054_,4112,1123274
Spirosoma_luteum_DSM_19990_,5374,1123276
Spirosoma_panaciterrae_DSM_21099_,6459,1123277
Spirosoma_spitsbergense_DSM_19989_,6237,1123278
Spongiibacter_tropicus_DSM_19543_,3532,1123279
Sporolactobacillus_vineae_DSM_21990_=_SL153_,2595,1123284
Sporomusa_ovata_DSM_2662_,5103,1123288
Sporosarcina_ureae_DSM_2281_,3241,1123290
Stenoxybacter_acetivorans_DSM_19021_,2192,1123296
Streptococcus_caballi_DSM_19004_,2090,1123298
Streptococcus_castoreus_DSM_17536_,1807,1123299
Streptococcus_devriesei_DSM_19639_,1962,1123300
Streptococcus_didelphis_DSM_15616_,1811,1123301
Streptococcus_entericus_DSM_14446_,1928,1123302
Streptococcus_ferus_DSM_20646_,1808,1123303
Streptococcus_henryi_DSM_19005_,2290,1123304
Streptococcus_marimammalium_DSM_18627_,1439,1123306
Streptococcus_massiliensis_DSM_18628_,1854,1123307
Streptococcus_merionis_DSM_19192_,2102,1123308
Streptococcus_minor_DSM_17118_,1896,1123309
Streptococcus_orisratti_DSM_15617_,2336,1123311
Streptococcus_ovis_DSM_16829_,2342,1123312
Faecalicoccus_pleomorphus_DSM_20574_,1977,1123313
Streptococcus_plurextorum_DSM_22810_,2061,1123314
Streptococcus_porci_DSM_23759_,2262,1123315
Streptococcus_thoraltensis_DSM_12221_,2194,1123318
Streptomyces_flavidovirens_DSM_40150_,6293,1123319
Streptomyces_scabrisporus_DSM_41855_,9735,1123320
Streptomyces_sulphureus_DSM_40104_,6007,1123321
Streptomyces_vitaminophilus_DSM_41686_,5400,1123322
Sulfurihydrogenibium_subterraneum_DSM_15120_,1703,1123325
Sulfurospirillum_arcachonense_DSM_9755_,2686,1123326
Tepidiphilus_margaritifer_DSM_15129_,2055,1123354
Terasakiella_pusilla_DSM_6293_,3772,1123355
Tetragenococcus_muriaticus_DSM_15685_,2052,1123359
Thalassobacter_arenae_DSM_19593_,3641,1123360
Thalassospira_xiamenensis_M-5_=_DSM_17429_,4342,1123366
Thauera_linaloolentis_47Lol_=_DSM_12138_,3843,1123367
Thermithiobacillus_tepidarius_DSM_3134_,2820,1123368
Thermodesulfatator_atlanticus_DSM_21156_,2173,1123371
Thermodesulfobacterium_hveragerdense_DSM_12571_,1766,1123372
Thermodesulfobacterium_thermophilum_DSM_1276_,1799,1123373
Thermodesulfovibrio_thiophilus_DSM_17215_,1920,1123376
Thermomonas_fusca_DSM_15424_,2747,1123377
Thermus_antranikianii_DSM_12462_,2212,1123386
Thermus_igniterrae_ATCC_700962_,2284,1123388
Thermus_islandicus_DSM_21543_,2336,1123389
Thiobacillus_denitrificans_DSM_12475_,3251,1123392
Thiobacillus_thioparus_DSM_505_,3001,1123393
Thiothrix_disciformis_DSM_14473_,3711,1123399
Thiothrix_flexilis_DSM_14609_,3444,1123400
Thiothrix_lacustris_DSM_21227_,3492,1123401
Tuberibacillus_calidus_DSM_17572_,3113,1123405
Uliginosibacterium_gangwonense_DSM_18521_,4349,1123487
Varibaculum_cambriense_DSM_15806_,1690,1123488
Veillonella_magna_DSM_19857_,1949,1123489
Vitreoscilla_stercoraria_DSM_513_,2440,1123499
Weissella_halotolerans_DSM_20190_,1317,1123500
Wenxinia_marina_DSM_24838_,3952,1123501
Wohlfahrtiimonas_chitiniclastica_DSM_18708_,1813,1123502
Woodsholea_maritima_DSM_17123_,2766,1123503
Xenophilus_azovorans_DSM_13620_,5909,1123504
Yaniella_halotolerans_DSM_15476_,2541,1123507
Zavarzinella_formosa_DSM_19928_,8090,1123508
Zymophilus_raffinosivorans_DSM_20765_,3899,1123511
Thiomicrospira_arctica_DSM_13458_,2259,1123514
Thiomicrospira_pelophila_DSM_1534_,1979,1123517
Thiomicrospira_sp._Kp2_,2472,1123518
Pseudomonas_stutzeri_DSM_10701_,3815,1123519
Nafulsella_turpanensis_ZLM-10_,3948,1124780
Treponema_sp._JC4_,2570,1124982
Pseudomonas_protegens_CHA0_,6115,1124983
Morganella_morganii_subsp._morganii_KT_,3526,1124991
Treponema_maltophilum_ATCC_51939_,2287,1125699
Treponema_medium_ATCC_700293_,2338,1125700
Treponema_socranskii_subsp._paredis_ATCC_35535_,2426,1125701
Olsenella_profusa_F0195_,2650,1125712
Actinomyces_massiliensis_F0489_,3129,1125718
Treponema_socranskii_subsp._socranskii_VPI_DR56BR1116_=_ATCC_35536_,2626,1125725
Corynebacterium_pyruviciproducens_ATCC_BAA-1742_,2447,1125779
Deferrisoma_camini_S3R1_,3592,1125863
Amycolatopsis_orientalis_DSM_40040_=_KCTC_9412_,8046,1125971
Bosea_sp._117_,4184,1125973
Bradyrhizobium_sp._DOA9_,6818,1126627
Weissella_confusa_LBAE_C39-2_,2125,1127131
Nocardia_cyriacigeorgica_GUH-2_,5476,1127134
Glaciecola_lipolytica_E3_,4329,1127673
Capnocytophaga_sp._oral_taxon_332_str._F0381_,2706,1127692
Selenomonas_sp._oral_taxon_138_str._F0429_,2419,1127695
Porphyromonas_catoniae_F0037_,1855,1127696
Veillonella_atypica_KON_,1911,1128111
[Clostridium]_acidurici_9a_,2839,1128398
bacterium_JKG1_,3740,1128421
filamentous_cyanobacterium_ESFC-1_,4666,1128427
Glaciecola_mesophila_KMM_241_,4569,1128912
Spiroplasma_melliferum_IPMB4A_,932,1129368
Mycoplasma_hyorhinis_GDL-1_,647,1129369
Alishewanella_jeotgali_KCTC_22429_,3491,1129374
Glaciecola_psychrophila_170_,5618,1129794
Nitrospina_sp._AB-629-B18_,2628,1131269
Xanthomonas_fragariae_LMG_25863_,3786,1131451
Dehalobacter_sp._CF_,2980,1131462
Nitrosomonas_cryotolerans_ATCC_49181_,2487,1131553
Bacillus_vireti_LMG_21834_,5092,1131730
Flavobacterium_sp._83_,3268,1131812
Methylobacterium_sp._88A_,4325,1131813
Xanthobacter_sp._126_,4968,1131814
Arthrobacter_sp._35W_,3955,1132441
Bacillus_sp._37MA_,4037,1132442
Rhizobium_sp._CCGE_510_,4895,1132836
Methylotenera_mobilis_13_,2646,1132855
Lactobacillus_vini_DSM_20605_,2257,1133569
Nocardia_brasiliensis_ATCC_700358_,8414,1133849
Streptomyces_hygroscopicus_subsp._jinggangensis_5008_,9033,1133850
Bacillus_sp._L1,3877,1134413
Streptomyces_somaliensis_DSM_40738_,4566,1134445
Cellvibrio_sp._BR_,4304,1134474
Bartonella_koehlerae_C-29_,1464,1134510
Methylocystis_parvus_OBBP_,4093,1134912
Pseudomonas_fragi_B25_,4394,1136138
Vibrio_cyclitrophicus_FF75_,4394,1136163
Lactobacillus_pentosus_KCA1_,2967,1136177
Salinispora_pacifica_CNT003_,4861,1136417
Nocardiopsis_sp._CNT312_,4121,1137268
Streptomyces_sp._CNH099_,6873,1137269
Saccharomonospora_sp._CNQ490_,4429,1137271
Formosa_sp._AK20_,2841,1137281
Endozoicomonas_numazuensis_,4464,1137799
Lactobacillus_curieae_,1957,1138822
Enterococcus_dispar_ATCC_51266_,2637,1139219
Enterococcus_saccharolyticus_ATCC_43076_,2588,1139996
Enterococcus_durans_ATCC_6056_,3043,1140001
Enterococcus_avium_ATCC_14025_,4512,1140002
Enterococcus_sulfureus_ATCC_49903_,2176,1140003
Staphylococcus_intermedius_NCTC_11048_,2655,1141106
Providencia_burhodogranariea_DSM_19968_,3890,1141662
Providencia_rettgeri_Dmel1_,3848,1141663
Phycisphaera_mikurensis_NBRC_102666_,3284,1142394
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_morsitans_morsitans_,618,1142511
Chlamydia_gallinacea_08-1274/3_,905,1143323
Corallococcus_coralloides_DSM_2259_,8033,1144275
Novosphingobium_sp._AP12_,5214,1144305
Sphingobium_sp._AP49_,4212,1144307
Rhizobium_sp._CF080_,6684,1144310
Rhizobium_sp._CF122_,6007,1144312
Flavobacterium_sp._CF136_,4318,1144313
Herbaspirillum_sp._CF444_,4974,1144319
Pseudomonas_sp._GM21_,6031,1144325
Herbaspirillum_sp._YR522_,4611,1144342
Phyllobacterium_sp._YR531_,4844,1144343
Acinetobacter_sp._CIP_102129_,2822,1144664
Acinetobacter_sp._CIP_56.2_,4055,1144672
Rickettsia_helvetica_C9P9_,1663,1144888
Candidatus_Pelagibacter_ubique_HIMB058_,1227,1144932
Lysinibacillus_varians_,4506,1145276
Blastococcus_saxobsidens_DD2_,4818,1146883
Bifidobacterium_asteroides_PRL2011_,1658,1147128
Pseudomonas_pseudoalcaligenes_KF707_,6111,1149133
Arthrobacter_sp._9MFCol3.1_,3941,1150398
Leifsonia_sp._109_,3782,1150399
Rhodospirillum_photometricum_DSM_122_,3286,1150469
Mesoaciditoga_lauensis_cd-1655R_=_DSM_25116_,2038,1150474
Mycobacterium_phlei_RIVM601174_,5435,1150599
Arcticibacter_svalbardensis_MN12-7_,4309,1150600
Sulfurospirillum_multivorans_DSM_12446_,3233,1150621
Phaeospirillum_molischianum_DSM_120_,3803,1150626
Micromonospora_lupini_str._Lupac_08_,7019,1150864
Tsukamurella_sp._1534_,4338,1151061
Rahnella_aquatilis_HX2_,4443,1151116
Arthrobacter_sp._161MFSha2.1_,4207,1151118
Arthrobacter_sp._162MFSha1.1_,4004,1151119
Microbacterium_sp._292MF_,3703,1151122
Microbacterium_paraoxydans_77MFTsu3.2_,3440,1151126
Pseudomonas_mandelii_36MFCvi1.1_,5506,1151127
Peptoclostridium_difficile_CD160_,4689,1151292
Leuconostoc_pseudomesenteroides_4882_,2086,1154757
Streptococcus_agalactiae_LMG_14747_,2186,1154860
Streptomyces_sp._LaPpAH-108_,5979,1155714
Streptomyces_sp._MspMP-M5_,7338,1155718
Streptomyces_sp._HmicA12_,8192,1156844
Achromobacter_piechaudii_HLE_,6360,1156919
Agrobacterium_albertimagni_AOL15_,4811,1156935
Methylacidiphilum_fumariolicum_SolV_,2208,1156937
Tumebacillus_flagellatus_,4452,1157490
Streptomyces_sp._LaPpAH-95_,6591,1157632
Streptomyces_sp._Amel2xE9_,6948,1157634
Streptomyces_sp._ATexAB-D23_,6769,1157635
Streptomyces_sp._BoleA5_,7753,1157637
Streptomyces_sp._PsTaAH-124_,7382,1157638
Streptomyces_sp._FxanaC1_,6692,1157640
Variovorax_paradoxus_110B_,6635,1157708
Mycobacterium_sp._155_,4247,1157943
Arthrobacter_sp._135MFCol5.1_,3943,1158050
Thioalkalivibrio_sp._ALJT_,2410,1158146
Thioalkalivibrio_sp._ALD1_,2450,1158150
Thioalkalivibrio_sp._ALMg11_,2762,1158165
Thioalkalivibrio_sp._ALE31_,2520,1158182
Thiomonas_sp._FB-Cd_,3962,1158292
Prevotella_sp._10,3591,1158294
Desulfurobacterium_sp._TC5-1_,1688,1158318
Persephonella_sp._IF05-L8_,1903,1158338
Persephonella_sp._KM09-Lau-8_,2248,1158345
Enterococcus_malodoratus_ATCC_43197_,4499,1158601
Enterococcus_raffinosus_ATCC_49464_,4207,1158602
Enterococcus_villorum_ATCC_700913_,2821,1158604
Enterococcus_asini_ATCC_700915_,2430,1158606
Enterococcus_pallens_ATCC_BAA-351_,5233,1158607
Enterococcus_haemoperoxidus_ATCC_BAA-382_,3207,1158608
Enterococcus_moraviensis_ATCC_BAA-383_,3341,1158609
Enterococcus_phoeniculicola_ATCC_BAA-412_,3521,1158610
Enterococcus_caccae_ATCC_BAA-1240_,3246,1158612
Enterococcus_gilvus_ATCC_BAA-350_,4113,1158614
Thioalkalivibrio_sp._ALJ7_,2504,1158756
Thioalkalivibrio_sp._ALJ11_,2530,1158760
Thioalkalivibrio_sp._ALJ16_,2517,1158762
Staphylococcus_equorum_subsp._equorum_Mu2_,2781,1159488
Bordetella_sp._FB-8_,3640,1159870
Nocardia_sp._BMG111209_,7933,1160137
Ureibacillus_thermosphaericus_str._Thermo-BF_,2756,1160707
Streptomyces_auratus_AGR0001_,6721,1160718
Ruminococcus_bicirculans_,2585,1160721
Maricaulis_sp._JL2009_,3081,1161401
Streptococcus_sp._ACC21_,1978,1161413
Eubacterium_nodatum_ATCC_33099_,1691,1161902
Leptospirillum_ferrooxidans_C2-3_,2421,1162668
Peanut_witches'-broom_phytoplasma_NTU2011_,425,1163385
Francisella_noatunensis_subsp._orientalis_str._Toba_04_,1595,1163389
Pseudomonas_sp._HYS_,5039,1163398
Rhodanobacter_spathiphylli_B39_,3437,1163407
Rhodanobacter_fulvus_Jip2_,3400,1163408
Rhodanobacter_thiooxydans_LCS2_,3690,1163409
Sulfuricella_denitrificans_skB26_,2982,1163617
Clostridium_sp._12,4141,1163671
Helicobacter_cetorum_MIT_99-5656_,1674,1163745
Richelia_intracellularis_HH01_,2278,1165094
Methylotenera_sp._73s_,2395,1165096
Sulfurovum_sp._AR_,2114,1165841
Pectobacterium_sp._SCC3193_,4705,1166016
Fibrella_aestuarina_BUZ_2_,5627,1166018
Enterobacter_sp._R4-368_,4827,1166130
Halomonas_xinjiangensis_,3380,1166948
Desulfocapsa_sulfexigens_DSM_10523_,3494,1167006
Staphylococcus_vitulinus_F1028_,2603,1167632
Draconibacterium_orientale_,3971,1168034
Xanthobacteraceae_bacterium_501b_,4508,1168059
gamma_proteobacterium_BDW918_,3796,1168065
Thiomicrospira_kuenenii_DSM_12350_,2243,1168067
Marinilabilia_salmonicolor_JCM_21150_,3778,1168289
Burkholderia_bryophila_376MFSha3.1_,6291,1169143
Bacillus_sp._123MFChir2_,4357,1169144
Nocardia_sp._CNY236_,4772,1169152
Streptomyces_sp._CNT372_,5478,1169154
Streptomyces_sp._CNY243_,7001,1169161
Propionibacterium_avidum_44067_,2242,1170318
Calothrix_sp._PCC_6303_,5447,1170562
Propionibacterium_acidipropionici_ATCC_4875_,3336,1171373
Streptomyces_sp._142MFCol3.1_,8452,1172179
Streptomyces_sp._351MFTsu5.1_,8224,1172180
Streptomyces_sp._303MFCol5.2_,8264,1172181
Nocardia_sp._348MFTsu5.1_,5206,1172185
Mycobacterium_sp._360MFTsu5.1_,5659,1172186
Terracoccus_sp._273MFTsu3.1_,4463,1172188
Sulfurimonas_sp._AST-10_,2290,1172190
Helicobacter_cinaedi_PAGU611_,2096,1172562
Chamaesiphon_minutus_PCC_6605_,5923,1173020
cyanobacterium_PCC_7702_,4272,1173021
Crinalium_epipsammum_PCC_9333_,4516,1173022
Fischerella_sp._PCC_9431_,5663,1173023
Fischerella_sp._PCC_9605_,6535,1173024
Geitlerinema_sp._PCC_7407_,3815,1173025
Gloeocapsa_sp._PCC_7428_,4799,1173026
Microcoleus_sp._PCC_7113_,6103,1173027
Oscillatoria_sp._PCC_10802_,6280,1173028
Spirulina_subsalsa_PCC_9445_,4290,1173029
Synechococcus_sp._PCC_7502_,3306,1173263
Leptolyngbya_sp._PCC_6406_,4704,1173264
Bacillus_psychrosaccharolyticus_ATCC_23296_,4839,1174504
Fischerella_sp._PCC_9339_,6619,1174528
Candidatus_Liberibacter_asiaticus_str._gxpsy_,1141,1174529
Sphingopyxis_sp._MC1_,3467,1174684
Herbaspirillum_sp._GW103_,4655,1175306
Aerococcus_viridans_LL1_,1791,1175629
Brevibacterium_massiliense_5401308_,2048,1176165
Alcanivorax_sp._19-m-6_,3778,1177154
Alcanivorax_hongdengensis_A-11-3_,3416,1177179
Alcanivorax_jadensis_T9_,3266,1177181
Microbacterium_sp._C448_,3165,1177594
Thalassospira_profundimaris_WP0211_,4040,1177928
Halomonas_sp._BJGMM-B45_,4215,1178482
Bacillus_xiamenensis_,3687,1178537
Bacillus_sp._DW5-4_,3634,1178540
Arenitalea_lutea_,2985,1178825
Candidatus_Photodesmus_blepharus_,916,1179155
Staphylococcus_lentus_F1142_,2897,1179226
Saccharothrix_espanaensis_DSM_44229_,8427,1179773
Mycoplasma_sp._G5847_,874,1179777
Pseudomonas_sp._M47T1_,5678,1179778
Pseudomonas_pseudoalcaligenes_CECT_5344_,4314,1182590
Gloeobacter_kilaueensis_JS1_,4507,1183438
Bdellovibrio_exovorus_JSS_,2618,1184267
Austwickia_chelonae_NBRC_105200_,3048,1184607
Kineosphaera_limosa_NBRC_100340_,4422,1184609
Sinorhizobium_fredii_USDA_257_,6122,1185652
Planococcus_antarcticus_DSM_14505_,3692,1185653
Thioclava_dalianensis_,4009,1185766
Fibrisoma_limi_BUZ_3_,6181,1185876
Blattabacterium_sp._,577,1186051
Vibrio_genomosp._F10_str._ZF-129_,3996,1187848
Rhodovulum_sp._PH10_,4490,1187851
Mycoplasma_auris_15026_,615,1188233
Mycoplasma_alkalescens_14918_,601,1188234
Mycoplasma_bovigenitalium_51080_,677,1188235
Mycoplasma_arginini_7264_,513,1188236
Mycoplasma_ovipneumoniae_14811_,674,1188239
Mycoplasma_yeatsii_13926_,687,1188240
Ureaplasma_diversum_NCTC_246_,666,1188241
Vibrio_rumoiensis_1S-45_,3057,1188252
Rhodovulum_sulfidophilum_DSM_1374_,3710,1188256
Indibacter_alkaliphilus_LW1_,4656,1189612
Psychroflexus_gondwanensis_ACAM_44_,2908,1189619
Flavobacterium_sp._ACAM_123_,3642,1189620
Enterovibrio_norvegicus_FF-33_,4461,1190603
Enterovibrio_calviensis_1F-211_,4850,1190606
Vibrio_kanaloae_5S-149_,4070,1191299
Acinetobacter_venetianus_RAG-1_=_CIP_110063_,3235,1191460
Melioribacter_roseus_P3M-2_,2840,1191523
Chondromyces_apiculatus_DSM_436_,9037,1192034
Burkholderia_sp._lig30_,4994,1192124
Sphingobium_xenophagum_QYY_,3881,1192759
Pseudaminobacter_salicylatoxidans_KCT001_,4474,1192868
Parascardovia_denticolens_IPLA_20019_,1611,1193128
Tetrasphaera_elongata_Lp2_,3104,1193181
Candidatus_Endolissoclinum_faulkneri_L2_,1498,1193729
Microbacterium_yannicii_PS01_,3625,1194165
Staphylococcus_warneri_SG1_,2357,1194526
Mycobacterium_vaccae_ATCC_25954_,5949,1194972
[Clostridium]_termitidis_CT1112_,5302,1195236
Alishewanella_agri_BL06_,3159,1195246
Virgibacillus_halodenitrificans_1806_,3858,1196028
Bacillus_endophyticus_2102_,5086,1196029
Bacillus_oceanisediminis_2691_,5752,1196031
Snodgrassella_alvi_,2303,1196083
Gilliamella_apicola_,2803,1196095
Clostridium_sp._Maddingley_MBC34-26_,5778,1196322
Paenibacillus_sp._OSY-SE_,5840,1196323
Bacillus_macauensis_ZFHKF-1_,3850,1196324
Pseudomonas_stutzeri_CCUG_29243_,4300,1196835
Mangrovimonas_yunxiaonensis_,2316,1197477
Arthrobacter_sp._M2012083_,4224,1197706
Salmonella_bongori_N268-08_,4770,1197719
Afipia_birgiae_34632_,4892,1197906
Granulicella_tundricola_MP5ACTX9_,3789,1198114
Cycloclasticus_zancles_7-ME_,2584,1198232
Janthinobacterium_sp._HH01_,5976,1198452
Streptococcus_mutans_GS-5_,1878,1198676
Corynebacterium_terpenotabidum_Y-11_,2369,1200352
Anaerovibrio_sp._RM50_,2485,1200557
Ruminobacter_sp._RM87_,2297,1200567
Brevibacillus_brevis_X23_,6054,1200792
Bartonella_birtlesii_E11_,1709,1201035
